GameDay,GameID,TeamID,Team,OpponentID,Opponent,Location,Division,Conference,Playoffs,WinOrLoss,PlayerType,MIN,PTS,FGM,FGA,3FM,3FA,FTM,FTA,REB,AST,STL,BLK,OREB,TO,PF
2/8/2025,1260006,352,BYU,252,Cincinnati,V,,,,L,,195,66,24,51,10,29,8,11,16,14,2,2,2,10,0
2/8/2025,1260062,434,Fairfield,542,Sacred Heart,H,,,,L,,197,71,26,65,9,27,10,12,34,7,7,3,9,8,0
2/8/2025,1260062,542,Sacred Heart,434,Fairfield,V,,,,W,,196,77,27,60,10,33,13,17,36,13,4,4,7,11,0
2/8/2025,1260119,359,Cleveland State,519,Milwaukee,H,,,,W,,195,77,26,61,6,18,19,24,32,11,8,8,14,14,0
2/8/2025,1260119,519,Milwaukee,359,Cleveland State,V,,,,L,,196,60,18,44,3,12,21,28,29,9,7,1,7,24,0
2/8/2025,1260141,366,Bradley,384,Evansville,V,,,,W,,196,80,25,53,11,27,19,27,28,17,5,2,2,8,0
2/8/2025,1260141,384,Evansville,366,Bradley,H,,,,L,,196,74,22,60,7,23,23,31,37,12,2,4,10,9,0
2/8/2025,1260194,293,Saint Francis (PA),397,Chicago State,V,,,,W,,195,81,30,55,11,21,10,12,33,19,6,1,5,14,0
2/8/2025,1260194,397,Chicago State,293,Saint Francis (PA),H,,,,L,,194,69,25,56,7,30,12,14,22,8,9,4,3,10,0
2/8/2025,1260381,250,UCF,448,Baylor,V,,,,L,,194,76,26,59,8,20,16,18,27,11,6,3,11,12,0
2/8/2025,1260381,448,Baylor,250,UCF,H,,,,W,,193,91,32,60,8,25,19,22,27,20,11,0,10,9,0
2/8/2025,1260401,325,Wisconsin,450,Iowa,V,,,,W,,196,74,24,61,12,35,14,17,37,15,5,2,10,9,0
2/8/2025,1260401,450,Iowa,325,Wisconsin,H,,,,L,,195,63,24,63,8,25,7,9,35,12,5,3,10,9,0
2/8/2025,1260506,292,Niagara,538,Quinnipiac,V,,,,W,,196,76,26,54,13,23,11,14,24,14,8,4,5,9,0
2/8/2025,1260506,538,Quinnipiac,292,Niagara,H,,,,L,,196,75,26,50,6,11,17,20,26,15,6,4,3,12,0
2/8/2025,1260527,286,Montana State,557,Northern Colorado,V,,,,L,,194,66,23,56,6,16,14,17,34,7,4,2,5,8,0
2/8/2025,1260527,557,Northern Colorado,286,Montana State,H,,,,W,,195,73,23,57,6,16,21,31,41,15,6,0,13,6,0
2/8/2025,1260592,227,Michigan State,326,Oregon,H,,,,W,,195,86,27,54,8,18,24,27,38,14,4,4,10,11,0
2/8/2025,1260592,326,Oregon,227,Michigan State,V,,,,L,,196,74,24,61,10,27,16,23,23,12,6,4,8,7,0
2/8/2025,1260766,418,Loyola Chicago,479,Duquesne,V,,,,L,,196,56,20,53,7,23,9,12,32,10,4,6,8,15,0
2/8/2025,1260766,479,Duquesne,418,Loyola Chicago,H,,,,W,,196,69,28,65,7,24,6,10,34,16,8,5,12,9,0
2/8/2025,1260784,287,Pepperdine,486,Washington State,V,,,,L,,197,86,30,62,9,20,17,24,28,19,9,3,5,8,0
2/8/2025,1260784,486,Washington State,287,Pepperdine,H,,,,W,,195,87,34,68,10,26,9,10,33,14,7,8,7,11,0
2/8/2025,1260843,518,Southern,545,Alabama A&M,V,,,,W,,194,81,26,51,11,20,18,37,37,16,5,3,10,13,0
2/8/2025,1260843,545,Alabama A&M,518,Southern,H,,,,L,,194,68,20,51,8,24,20,28,25,10,7,4,5,11,0
2/8/2025,1260970,335,Stetson,499,Eastern Kentucky,H,,,,L,,196,58,23,54,3,21,9,15,31,10,4,2,8,11,0
2/8/2025,1260970,499,Eastern Kentucky,335,Stetson,V,,,,W,,196,83,27,62,13,33,16,19,30,17,6,1,8,6,0
2/8/2025,1261000,379,Loyola Maryland,391,Colgate,V,,,,L,,196,68,23,57,10,26,12,18,28,12,5,4,6,12,0
2/8/2025,1261000,391,Colgate,379,Loyola Maryland,H,,,,W,,196,82,30,60,8,25,14,17,34,16,9,4,6,9,0
2/8/2025,1261101,522,College of Charleston,539,Elon,H,,,,W,,220,88,27,68,11,28,23,34,32,15,11,1,12,10,0
2/8/2025,1261101,539,Elon,522,College of Charleston,V,,,,L,,221,83,29,65,8,22,17,18,38,11,9,4,10,18,0
2/8/2025,1261135,490,Radford,556,Longwood,V,,,,W,,196,71,25,51,8,21,13,20,29,13,4,3,8,11,0
2/8/2025,1261135,556,Longwood,490,Radford,H,,,,L,,198,69,22,45,5,10,20,29,27,8,6,1,6,12,0
2/8/2025,1261273,253,Cal State Northridge,389,Long Beach State,V,,,,W,,195,81,30,66,4,11,17,21,33,17,7,1,11,8,0
2/8/2025,1261273,389,Long Beach State,253,Cal State Northridge,H,,,,L,,196,80,28,56,11,24,13,22,26,20,4,2,4,13,0
2/8/2025,1261374,476,Northwestern State,510,McNeese State,V,,,,L,,196,50,17,40,6,19,10,17,25,11,7,2,5,18,0
2/8/2025,1261374,510,McNeese State,476,Northwestern State,H,,,,W,,196,65,19,50,10,22,17,21,31,13,13,2,10,14,0
2/8/2025,1261646,229,Virginia,371,Georgia Tech,H,,,,W,,195,75,30,61,11,27,4,5,33,21,5,2,10,8,0
2/8/2025,1261646,371,Georgia Tech,229,Virginia,V,,,,L,,197,61,24,53,8,18,5,9,23,11,6,3,5,8,0
2/8/2025,1261718,327,LSU,465,Mississippi,H,,,,L,,194,70,25,56,8,24,12,25,37,11,4,5,8,9,0
2/8/2025,1261718,465,Mississippi,327,LSU,V,,,,W,,196,72,23,61,6,23,20,29,35,11,4,3,10,5,0
2/8/2025,1261979,230,Indiana,517,Michigan,H,,,,L,,197,67,25,60,6,19,11,15,28,14,3,1,6,7,0
2/8/2025,1261979,517,Michigan,230,Indiana,V,,,,W,,195,70,24,54,5,21,17,20,33,8,4,2,6,11,0
2/8/2025,1262081,337,Iona,374,Marist,V,,,,W,,196,75,26,50,4,14,19,24,26,11,9,1,8,11,0
2/8/2025,1262081,374,Marist,337,Iona,H,,,,L,,195,71,27,54,10,28,7,9,21,17,4,5,4,11,0
2/8/2025,1262136,312,Rice,489,Charlotte,V,,,,L,,195,75,23,44,10,19,19,26,26,13,4,1,3,7,0
2/8/2025,1262136,489,Charlotte,312,Rice,H,,,,W,,193,78,23,51,13,28,19,23,24,14,4,2,6,6,0
2/8/2025,1262262,228,Siena,306,Rider,V,,,,L,,195,59,21,49,4,20,13,23,29,5,5,3,5,5,0
2/8/2025,1262262,306,Rider,228,Siena,H,,,,W,,195,61,23,53,2,7,13,17,34,10,3,4,8,9,0
2/8/2025,1262316,315,UCLA,394,Penn State,H,,,,W,,195,78,31,66,5,19,11,15,33,21,13,4,11,4,0
2/8/2025,1262316,394,Penn State,315,UCLA,V,,,,L,,195,54,19,50,5,21,11,12,31,7,1,4,7,17,0
2/8/2025,1262327,277,Mississippi Valley State,373,Jackson State,V,,,,L,,195,44,14,45,3,19,13,18,22,6,2,1,5,13,0
2/8/2025,1262327,373,Jackson State,277,Mississippi Valley State,H,,,,W,,194,92,30,58,10,22,22,33,40,20,10,2,14,5,0
2/8/2025,1262521,549,UC Riverside,571,Cal State Bakersfield,H,,,,W,,195,69,23,50,5,20,18,21,31,10,7,4,7,10,0
2/8/2025,1262521,571,Cal State Bakersfield,549,UC Riverside,V,,,,L,,194,64,22,53,7,15,13,15,25,10,6,2,5,12,0
2/8/2025,1262588,245,Lehigh,516,American,H,,,,L,,220,75,23,54,4,23,25,37,33,10,7,4,7,11,0
2/8/2025,1262588,516,American,245,Lehigh,V,,,,W,,220,78,25,59,5,21,23,27,33,8,4,3,8,10,0
2/8/2025,1262603,247,Nicholls State,11202,Texas A&M-Commerce,H,,,,W,,196,81,30,65,4,19,17,24,43,6,7,3,18,7,0
2/8/2025,1262603,11202,Texas A&M-Commerce,247,Nicholls State,V,,,,L,,195,65,22,58,9,26,12,18,30,15,4,3,12,11,0
2/8/2025,1262617,263,Florida International,273,Louisiana Tech,H,,,,L,,196,71,26,62,8,18,11,15,24,11,6,4,10,8,0
2/8/2025,1262617,273,Louisiana Tech,263,Florida International,V,,,,W,,197,82,31,51,9,20,11,13,28,19,6,3,5,13,0
2/8/2025,1262783,233,Texas A&M,437,Missouri,V,,,,W,,196,67,24,53,5,19,14,23,31,8,7,6,9,13,0
2/8/2025,1262783,437,Missouri,233,Texas A&M,H,,,,L,,195,64,21,53,5,21,17,20,29,10,10,4,10,12,0
2/8/2025,1262909,257,Davidson,291,Richmond,H,,,,W,,195,71,24,53,8,23,15,18,31,14,3,2,9,4,0
2/8/2025,1262909,291,Richmond,257,Davidson,V,,,,L,,195,60,24,52,8,23,4,8,23,9,3,2,5,5,0
2/8/2025,1262938,296,Lamar,404,Texas-Rio Grande Valley,H,,,,W,,196,70,27,64,7,24,9,12,33,20,7,2,7,9,0
2/8/2025,1262938,404,Texas-Rio Grande Valley,296,Lamar,V,,,,L,,196,68,21,55,16,37,10,15,33,20,5,2,8,12,0
2/8/2025,1263033,536,Denver,16670,Saint Thomas (Minn.),H,,,,L,,194,76,27,49,8,16,14,16,20,10,6,2,5,13,0
2/8/2025,1263033,16670,Saint Thomas (Minn.),536,Denver,V,,,,W,,195,79,27,47,9,17,16,25,21,12,6,3,4,10,0
2/8/2025,1263178,560,North Dakota State,577,Omaha,V,,,,L,,195,74,28,61,14,33,4,8,25,15,3,2,8,9,0
2/8/2025,1263178,577,Omaha,560,North Dakota State,H,,,,W,,195,85,29,56,15,28,12,15,30,22,4,3,7,8,0
2/8/2025,1263194,497,Robert Morris,578,Northern Kentucky,V,,,,W,,195,81,28,52,7,20,18,25,30,15,5,3,7,13,0
2/8/2025,1263194,578,Northern Kentucky,497,Robert Morris,H,,,,L,,197,76,32,61,9,16,3,7,23,18,7,1,8,11,0
2/8/2025,1263325,343,Delaware,478,William & Mary,H,,,,W,,195,74,27,58,8,26,12,15,35,12,6,1,6,15,0
2/8/2025,1263325,478,William & Mary,343,Delaware,V,,,,L,,194,64,20,60,9,31,15,24,35,10,10,1,8,13,0
2/8/2025,1263336,393,Drexel,469,UNC Wilmington,H,,,,L,,246,79,31,72,10,24,7,12,34,15,6,7,9,14,0
2/8/2025,1263336,469,UNC Wilmington,393,Drexel,V,,,,W,,246,81,31,64,7,17,12,25,39,16,7,5,11,12,0
2/8/2025,1263422,231,Northeastern,530,Hampton,H,,,,L,,195,75,24,47,5,15,22,27,18,7,5,1,3,7,0
2/8/2025,1263422,530,Hampton,231,Northeastern,V,,,,W,,195,84,30,51,5,13,19,24,28,13,5,0,8,8,0
2/8/2025,1263476,275,Maine,356,Maryland-Baltimore County,H,,,,W,,196,73,30,61,9,25,4,4,31,26,14,1,4,12,0
2/8/2025,1263476,356,Maryland-Baltimore County,275,Maine,V,,,,L,,195,50,20,51,7,23,3,4,26,13,8,2,3,19,0
2/8/2025,1263610,507,Mercer,532,Wofford,H,,,,L,,195,66,27,68,5,22,7,11,34,7,8,2,11,11,0
2/8/2025,1263610,532,Wofford,507,Mercer,V,,,,W,,195,77,26,65,12,34,13,21,37,15,6,4,12,12,0
2/8/2025,1263667,527,Oral Roberts,568,South Dakota,H,,,,L,,194,74,28,63,6,25,12,18,41,9,2,4,7,15,0
2/8/2025,1263667,568,South Dakota,527,Oral Roberts,V,,,,W,,195,75,22,66,6,24,25,32,31,8,10,2,7,7,0
2/8/2025,1263733,461,Charleston Southern,552,Gardner-Webb,V,,,,W,,196,79,25,52,10,27,19,28,28,9,4,1,12,9,0
2/8/2025,1263733,552,Gardner-Webb,461,Charleston Southern,H,,,,L,,196,72,24,53,4,21,20,24,27,7,4,2,10,9,0
2/8/2025,1263922,243,Valparaiso,281,Murray State,H,,,,L,,196,56,21,60,5,21,9,14,26,7,4,2,9,9,0
2/8/2025,1263922,281,Murray State,243,Valparaiso,V,,,,W,,196,74,27,55,8,22,12,13,30,14,4,2,6,11,0
2/8/2025,1263940,271,Lafayette,364,Navy,H,,,,W,,196,61,24,51,6,23,7,10,38,12,2,4,5,15,0
2/8/2025,1263940,364,Navy,271,Lafayette,V,,,,L,,196,51,19,64,5,22,8,9,32,9,6,3,11,10,0
2/8/2025,1263956,87,Lindenwood,308,Tennessee State,V,,,,L,,195,76,24,61,12,31,16,24,29,11,3,1,9,11,0
2/8/2025,1263956,308,Tennessee State,87,Lindenwood,H,,,,W,,195,84,29,58,3,19,23,35,40,11,7,7,14,10,0
2/8/2025,1264017,421,Wright State,537,IUPUI,H,,,,W,,195,91,34,54,9,15,14,18,36,16,3,2,7,9,0
2/8/2025,1264017,537,IUPUI,421,Wright State,V,,,,L,,195,73,23,58,11,30,16,26,26,12,7,1,11,7,0
2/8/2025,1264064,485,Jacksonville,11197,Bellarmine,H,,,,W,,197,73,25,53,8,23,15,20,29,19,7,2,7,10,0
2/8/2025,1264064,11197,Bellarmine,485,Jacksonville,V,,,,L,,195,64,22,48,8,22,12,15,23,9,6,1,4,11,0
2/8/2025,1264116,432,Long Island,11204,Stonehill,H,,,,W,,196,62,25,50,4,12,8,12,23,9,10,6,9,12,0
2/8/2025,1264116,11204,Stonehill,432,Long Island,V,,,,L,,195,59,21,47,7,20,10,13,27,18,8,0,9,17,0
2/8/2025,1264156,523,Southeast Missouri State,11203,Southern Indiana,V,,,,W,,197,79,30,56,5,14,14,22,31,8,6,2,8,9,0
2/8/2025,1264156,11203,Southern Indiana,523,Southeast Missouri State,H,,,,L,,195,74,27,56,8,22,12,15,25,11,5,5,6,8,0
2/8/2025,1264162,290,Dartmouth,372,Harvard,H,,,,W,,195,76,29,57,10,25,8,12,40,17,1,4,7,13,0
2/8/2025,1264162,372,Harvard,290,Dartmouth,V,,,,L,,196,56,25,66,3,23,3,5,25,12,8,2,8,6,0
2/8/2025,1264218,564,North Florida,566,Florida Gulf Coast,H,,,,L,,195,70,26,69,10,41,8,13,32,16,8,4,11,8,0
2/8/2025,1264218,566,Florida Gulf Coast,564,North Florida,V,,,,W,,196,84,34,64,6,20,10,11,39,22,5,0,9,9,0
2/8/2025,1264291,272,Texas Christian,339,Iowa State,V,,,,L,,194,52,19,53,2,14,12,20,27,9,10,0,11,15,0
2/8/2025,1264291,339,Iowa State,272,Texas Christian,H,,,,W,,193,82,31,52,9,19,11,14,29,17,8,2,6,14,0
2/8/2025,1264315,496,UNC Asheville,544,High Point,V,,,,L,,221,100,33,72,12,27,22,29,33,11,6,7,13,11,0
2/8/2025,1264315,544,High Point,496,UNC Asheville,H,,,,W,,219,104,37,72,3,13,27,33,42,14,6,1,14,12,0
2/8/2025,1264512,333,George Mason,474,Rhode Island,H,,,,W,,195,82,32,55,11,21,7,12,29,12,9,3,5,8,0
2/8/2025,1264512,474,Rhode Island,333,George Mason,V,,,,L,,194,67,25,53,3,13,14,23,25,9,5,4,7,10,0
2/8/2025,1264592,313,Tulane,390,North Texas,V,,,,L,,196,66,21,50,5,22,19,23,23,6,4,1,6,3,0
2/8/2025,1264592,390,North Texas,313,Tulane,H,,,,W,,196,76,25,53,11,24,15,19,36,12,2,3,12,6,0
2/8/2025,1264649,261,Florida A&M,347,Texas Southern,V,,,,W,,196,66,21,51,7,27,17,20,27,10,7,3,5,16,0
2/8/2025,1264649,347,Texas Southern,261,Florida A&M,H,,,,L,,196,64,25,62,7,20,7,11,30,13,9,2,11,13,0
2/8/2025,1264701,242,Alcorn State,535,Arkansas-Pine Bluff,H,,,,W,,193,79,25,53,8,27,21,27,38,16,4,2,7,14,0
2/8/2025,1264701,535,Arkansas-Pine Bluff,242,Alcorn State,V,,,,L,,196,60,23,65,8,33,6,14,28,13,9,4,9,11,0
2/8/2025,1265123,491,South Carolina State,4000,ND1,H,,,,W,,195,114,41,65,12,28,20,27,44,29,12,2,12,20,0
2/8/2025,1265552,423,Wyoming,424,UNLV,H,,,,L,,196,57,25,59,4,21,3,9,29,14,3,3,10,10,0
2/8/2025,1265552,424,UNLV,423,Wyoming,V,,,,W,,194,68,23,50,6,16,16,19,30,6,5,3,4,10,0
2/8/2025,1475535,226,Furman,436,Chattanooga,V,,,,L,,193,72,25,61,12,37,10,14,33,17,3,4,9,10,0
2/8/2025,1475535,436,Chattanooga,226,Furman,H,,,,W,,194,85,32,66,9,19,12,15,32,15,6,2,10,5,0
2/8/2025,1475536,505,Canisius,7529,Merrimack,V,,,,L,,196,51,20,51,6,19,5,12,26,7,4,2,5,14,0
2/8/2025,1475536,7529,Merrimack,505,Canisius,H,,,,W,,194,69,25,51,5,19,14,20,30,12,11,3,5,9,0
2/8/2025,1475537,304,Monmouth,361,Towson,H,,,,L,,195,67,25,60,8,24,9,13,29,10,5,4,10,9,0
2/8/2025,1475537,361,Towson,304,Monmouth,V,,,,W,,195,73,26,60,11,26,10,11,38,13,3,3,14,11,0
2/8/2025,1475539,480,West Virginia,481,Utah,H,,,,W,,196,72,25,52,9,24,13,23,28,15,6,4,5,6,0
2/8/2025,1475539,481,Utah,480,West Virginia,V,,,,L,,196,61,23,56,6,23,9,14,34,11,2,0,9,10,0
2/8/2025,1475540,280,Bucknell,298,Army,V,,,,L,,245,110,41,73,13,33,15,27,36,14,10,3,14,13,0
2/8/2025,1475540,298,Army,280,Bucknell,H,,,,W,,245,116,39,67,17,29,21,25,26,17,9,0,6,15,0
2/8/2025,1475541,381,Manhattan,503,Saint Peter`s,H,,,,W,,221,84,23,58,11,27,27,29,21,16,9,1,10,8,0
2/8/2025,1475541,503,Saint Peter`s,381,Manhattan,V,,,,L,,221,83,30,56,11,26,12,20,34,19,4,4,12,14,0
2/8/2025,1475542,452,Winthrop,575,South Carolina Upstate,V,,,,W,,196,105,33,61,8,20,31,35,35,17,7,3,8,13,0
2/8/2025,1475542,575,South Carolina Upstate,452,Winthrop,H,,,,L,,196,95,35,75,11,30,14,19,29,19,9,6,11,14,0
2/8/2025,1475543,5050,North Alabama,2031759,West Georgia,V,,,,W,,195,78,28,62,6,20,16,27,44,10,6,0,14,5,0
2/8/2025,1475543,2031759,West Georgia,5050,North Alabama,H,,,,L,,194,61,23,61,4,22,11,19,37,9,3,7,13,6,0
2/8/2025,1475544,236,Duke,357,Clemson,V,,,,L,,195,71,24,55,12,24,11,14,22,9,8,2,8,9,0
2/8/2025,1475544,357,Clemson,236,Duke,H,,,,W,,196,77,30,51,4,10,13,22,29,13,4,5,9,10,0
2/8/2025,1475545,408,Tulsa,526,Florida Atlantic,H,,,,L,,194,55,20,63,3,21,12,19,33,9,3,1,10,7,0
2/8/2025,1475545,526,Florida Atlantic,408,Tulsa,V,,,,W,,195,79,30,60,12,28,7,11,41,21,4,7,8,7,0
2/8/2025,1475546,235,Arkansas,344,Alabama,H,,,,L,,197,81,28,65,7,20,18,21,30,15,9,7,12,10,0
2/8/2025,1475546,344,Alabama,235,Arkansas,V,,,,W,,194,85,34,62,5,19,12,18,31,17,5,3,9,14,0
2/8/2025,1475547,260,Bethune-Cookman,416,Prairie View,V,,,,W,,196,85,32,56,6,17,15,29,39,16,4,3,12,13,0
2/8/2025,1475547,416,Prairie View,260,Bethune-Cookman,H,,,,L,,196,82,28,60,11,21,15,19,25,19,7,1,5,9,0
2/8/2025,1475549,431,Drake,460,Indiana State,H,,,,W,,222,85,28,55,8,20,21,30,32,20,5,0,8,14,0
2/8/2025,1475549,460,Indiana State,431,Drake,V,,,,L,,220,81,28,55,6,22,19,23,24,13,5,2,4,11,0
2/8/2025,1475551,258,Illinois State,285,Northern Iowa,V,,,,L,,196,65,25,58,11,27,4,5,31,12,8,1,8,11,0
2/8/2025,1475551,285,Northern Iowa,258,Illinois State,H,,,,W,,195,68,28,56,5,19,7,12,27,17,5,1,5,11,0
2/8/2025,1475552,400,Southern Illinois,449,Illinois-Chicago,H,,,,W,,196,79,25,54,11,21,18,23,38,15,6,5,9,16,0
2/8/2025,1475552,449,Illinois-Chicago,400,Southern Illinois,V,,,,L,,196,67,27,65,6,24,7,11,25,10,12,4,6,10,0
2/8/2025,1475554,249,Southeastern Louisiana,582,Incarnate Word,V,,,,W,,193,71,25,52,3,12,18,26,36,8,5,2,8,10,0
2/8/2025,1475554,582,Incarnate Word,249,Southeastern Louisiana,H,,,,L,,197,66,24,62,7,20,11,21,33,7,5,1,12,7,0
2/8/2025,1475555,406,Texas-San Antonio,506,East Carolina,H,,,,L,,197,79,32,65,8,22,7,10,27,15,7,2,9,8,0
2/8/2025,1475555,506,East Carolina,406,Texas-San Antonio,V,,,,W,,195,80,24,51,6,20,26,33,31,17,6,5,9,9,0
2/8/2025,1475556,350,Austin Peay,574,Central Arkansas,H,,,,W,,193,90,34,64,17,42,5,8,25,25,9,2,6,5,0
2/8/2025,1475556,574,Central Arkansas,350,Austin Peay,V,,,,L,,194,67,20,45,6,20,21,32,31,12,3,1,6,15,0
2/8/2025,1475557,238,Alabama State,403,Grambling,H,,,,L,,197,67,25,61,8,24,9,13,22,10,8,4,7,10,0
2/8/2025,1475557,403,Grambling,238,Alabama State,V,,,,W,,197,77,26,54,8,19,17,21,37,7,8,2,11,14,0
2/8/2025,1475558,348,Auburn,395,Florida,H,,,,L,,196,81,30,70,7,22,14,23,39,16,6,4,15,8,0
2/8/2025,1475558,395,Florida,348,Auburn,V,,,,W,,197,90,31,64,13,33,15,18,36,22,5,5,9,11,0
2/8/2025,1475559,438,New Mexico State,502,UTEP,H,,,,L,,195,63,17,56,7,30,22,31,35,7,7,4,11,9,0
2/8/2025,1475559,502,UTEP,438,New Mexico State,V,,,,W,,194,66,21,52,5,21,19,29,36,12,8,1,9,11,0
2/8/2025,1475560,386,Pacific,435,Gonzaga,H,,,,L,,195,61,22,55,5,20,12,20,30,5,4,5,10,13,0
2/8/2025,1475560,435,Gonzaga,386,Pacific,V,,,,W,,195,78,25,58,5,22,23,26,34,19,8,2,8,9,0
2/8/2025,1475561,320,Saint Mary`s,504,Oregon State,V,,,,W,,196,63,26,49,6,16,5,9,30,15,5,7,4,7,0
2/8/2025,1475561,504,Oregon State,320,Saint Mary`s,H,,,,L,,196,49,19,52,4,14,7,8,20,9,3,2,5,9,0
2/8/2025,1475562,299,San Francisco,300,Loyola Marymount,V,,,,W,,196,72,21,54,7,21,23,27,27,9,9,3,9,10,0
2/8/2025,1475562,300,Loyola Marymount,299,San Francisco,H,,,,L,,196,66,24,46,5,16,13,15,29,9,5,5,4,18,0
2/8/2025,1475563,301,Santa Clara,512,San Diego,H,,,,W,,194,93,32,55,11,21,18,27,35,21,7,5,7,11,0
2/8/2025,1475563,512,San Diego,301,Santa Clara,V,,,,L,,193,70,20,61,7,24,23,30,31,12,6,2,13,12,0
2/8/2025,1475564,267,Hawaii,430,UC Santa Barbara,V,,,,L,,195,72,25,48,6,17,16,20,29,10,3,4,5,19,0
2/8/2025,1475564,430,UC Santa Barbara,267,Hawaii,H,,,,W,,196,76,26,58,10,26,14,16,25,16,10,4,6,13,0
2/8/2025,1475565,309,Tennessee,446,Oklahoma,V,,,,W,,196,70,29,48,9,21,3,5,32,18,8,8,5,18,0
2/8/2025,1475565,446,Oklahoma,309,Tennessee,H,,,,L,,196,52,17,53,6,23,12,12,20,8,8,0,5,11,0
2/8/2025,1475566,303,South Carolina,332,Kentucky,V,,,,L,,193,57,19,58,4,22,15,23,31,7,4,2,8,7,0
2/8/2025,1475566,332,Kentucky,303,South Carolina,H,,,,W,,195,80,30,62,8,23,12,13,33,19,4,4,6,9,0
2/8/2025,1475567,338,Seton Hall,426,Georgetown,V,,,,L,,197,46,17,43,3,12,9,13,30,7,6,5,7,17,0
2/8/2025,1475567,426,Georgetown,338,Seton Hall,H,,,,W,,196,60,25,63,5,22,5,8,33,16,11,2,13,11,0
2/8/2025,1475568,270,Boston University,457,Holy Cross,V,,,,L,,196,52,20,57,7,22,5,7,25,11,2,1,7,15,0
2/8/2025,1475568,457,Holy Cross,270,Boston University,H,,,,W,,197,72,26,47,6,18,14,17,25,13,4,4,2,10,0
2/8/2025,1475569,444,Texas,451,Vanderbilt,V,,,,L,,196,78,25,60,9,25,19,27,39,12,1,6,13,9,0
2/8/2025,1475569,451,Vanderbilt,444,Texas,H,,,,W,,197,86,30,71,9,27,17,22,40,11,7,1,15,5,0
2/8/2025,1475570,441,Youngstown State,475,Detroit,V,,,,W,,195,87,27,58,16,34,17,20,26,16,7,2,10,8,0
2/8/2025,1475570,475,Detroit,441,Youngstown State,H,,,,L,,197,72,27,57,3,14,15,19,33,12,5,1,12,13,0
2/8/2025,1475571,413,Fairleigh Dickinson,459,Wagner,H,,,,W,,195,69,19,46,6,15,25,32,25,10,6,3,7,12,0
2/8/2025,1475571,459,Wagner,413,Fairleigh Dickinson,V,,,,L,,196,58,18,55,5,16,17,22,32,10,7,2,12,14,0
2/8/2025,1475572,368,Citadel,411,Virginia Military Institute,V,,,,L,,197,70,24,58,6,23,16,28,34,9,6,3,13,11,0
2/8/2025,1475572,411,Virginia Military Institute,368,Citadel,H,,,,W,,195,82,24,51,6,26,28,32,29,13,6,1,4,10,0
2/8/2025,1475573,409,New Hampshire,563,NJIT,H,,,,W,,196,80,30,59,8,23,12,18,25,14,4,1,8,5,0
2/8/2025,1475573,563,NJIT,409,New Hampshire,V,,,,L,,192,69,27,57,6,23,9,13,25,9,2,3,10,12,0
2/8/2025,1475574,237,Notre Dame,412,Virginia Tech,H,,,,L,,195,63,22,56,3,17,16,16,32,9,9,2,10,15,0
2/8/2025,1475574,412,Virginia Tech,237,Notre Dame,V,,,,W,,197,65,22,56,6,31,15,20,29,13,7,2,10,13,0
2/8/2025,1475576,321,Yale,425,Cornell,V,,,,W,,193,103,40,64,10,21,13,19,30,22,9,4,7,10,0
2/8/2025,1475576,425,Cornell,321,Yale,H,,,,L,,194,88,32,68,15,37,9,12,25,21,6,3,9,11,0
2/8/2025,1475577,224,Kansas,377,Kansas State,V,,,,L,,196,73,30,60,6,19,7,12,31,22,6,2,5,14,0
2/8/2025,1475577,377,Kansas State,224,Kansas,H,,,,W,,197,81,33,66,11,27,4,6,29,23,7,6,4,9,0
2/8/2025,1475578,246,Brown,508,Columbia,V,,,,L,,194,72,29,52,3,14,11,18,31,19,5,8,3,14,0
2/8/2025,1475578,508,Columbia,246,Brown,H,,,,W,,196,74,26,65,5,25,17,22,31,20,11,2,11,8,0
2/8/2025,1475579,547,Binghamton,567,Bryant,H,,,,L,,196,71,24,64,9,25,14,20,34,11,4,1,8,4,0
2/8/2025,1475579,567,Bryant,547,Binghamton,V,,,,W,,196,78,27,64,6,18,18,24,42,12,4,4,11,5,0
2/8/2025,1475580,289,Providence,354,Butler,V,,,,L,,195,81,30,60,16,32,5,6,20,20,6,3,4,10,0
2/8/2025,1475580,354,Butler,289,Providence,H,,,,W,,197,82,30,60,10,19,12,21,30,16,6,1,10,9,0
2/8/2025,1475581,2028841,Le Moyne,2031757,Mercyhurst,V,,,,L,,195,78,27,49,13,26,11,14,27,15,2,1,4,16,0
2/8/2025,1475581,2031757,Mercyhurst,2028841,Le Moyne,H,,,,W,,195,82,27,56,12,26,16,16,23,24,7,0,4,5,0
2/8/2025,1475582,310,Syracuse,427,Boston College,H,,,,W,,270,95,35,74,7,19,18,32,44,13,10,3,12,13,0
2/8/2025,1475582,427,Boston College,310,Syracuse,V,,,,L,,270,86,33,77,11,32,9,18,39,12,6,2,10,16,0
2/8/2025,1475583,487,Arkansas-Little Rock,511,Morehead State,V,,,,W,,196,76,29,54,8,16,10,12,24,16,12,4,5,9,0
2/8/2025,1475583,511,Morehead State,487,Arkansas-Little Rock,H,,,,L,,195,62,20,46,6,16,16,20,24,13,6,0,8,15,0
2/8/2025,1475584,283,New Mexico,440,Air Force,V,,,,W,,195,88,33,70,8,23,14,22,46,10,11,5,12,7,0
2/8/2025,1475584,440,Air Force,283,New Mexico,H,,,,L,,195,53,17,54,7,24,12,19,32,14,6,2,4,17,0
